refund_id,booking_id,payment_id,refund_requested,refund_status,refund_reason,refund_amount,refund_request_time
REF000000370,BKG000000398,PAY000000398,False,not_requested,not_requested,0.0,
REF000000371,BKG000000399,PAY000000399,False,not_requested,not_requested,0.0,
REF000000372,BKG000000400,PAY000000400,False,not_requested,not_requested,0.0,
REF000000373,BKG000000401,PAY000000401,False,not_requested,not_requested,0.0,
REF000000374,BKG000000403,PAY000000403,False,not_requested,not_requested,0.0,
REF000000375,BKG000000404,PAY000000404,False,not_requested,not_requested,0.0,
REF000000376,BKG000000405,PAY000000405,False,not_requested,not_requested,0.0,
REF000000377,BKG000000406,PAY000000406,False,not_requested,not_requested,0.0,
REF000000378,BKG000000407,PAY000000407,False,not_requested,not_requested,0.0,
REF000000379,BKG000000408,PAY000000408,False,not_requested,not_requested,0.0,
REF000000380,BKG000000409,PAY000000409,True,rejected,customer_cancelled,0.0,2013-02-11 13:23:09
REF000000381,BKG000000410,PAY000000410,False,not_requested,not_requested,0.0,
REF000000382,BKG000000411,PAY000000411,False,not_requested,not_requested,0.0,
REF000000383,BKG000000412,PAY000000412,False,not_requested,not_requested,0.0,
REF000000384,BKG000000414,PAY000000414,False,not_requested,not_requested,0.0,
REF000000385,BKG000000415,PAY000000415,False,not_requested,not_requested,0.0,
REF000000386,BKG000000416,PAY000000416,False,not_requested,not_requested,0.0,
REF000000387,BKG000000418,PAY000000418,False,not_requested,not_requested,0.0,
REF000000388,BKG000000419,PAY000000419,False,not_requested,not_requested,0.0,
REF000000389,BKG000000420,PAY000000420,False,not_requested,not_requested,0.0,
REF000000390,BKG000000421,PAY000000421,False,not_requested,not_requested,0.0,
REF000000391,BKG000000423,PAY000000423,False,not_requested,not_requested,0.0,
REF000000392,BKG000000424,PAY000000424,False,not_requested,not_requested,0.0,
REF000000393,BKG000000425,PAY000000425,False,not_requested,not_requested,0.0,
REF000000394,BKG000000426,PAY000000426,False,not_requested,not_requested,0.0,
REF000000395,BKG000000427,PAY000000427,False,not_requested,not_requested,0.0,
REF000000396,BKG000000428,PAY000000428,False,not_requested,not_requested,0.0,
REF000000397,BKG000000429,PAY000000429,False,not_requested,not_requested,0.0,
REF000000398,BKG000000430,PAY000000430,False,not_requested,not_requested,0.0,
REF000000399,BKG000000431,PAY000000431,False,not_requested,not_requested,0.0,
REF000000400,BKG000000432,PAY000000432,False,not_requested,not_requested,0.0,
REF000000401,BKG000000433,PAY000000433,False,not_requested,not_requested,0.0,
REF000000402,BKG000000434,PAY000000434,False,not_requested,not_requested,0.0,
REF000000403,BKG000000435,PAY000000435,False,not_requested,not_requested,0.0,
REF000000404,BKG000000436,PAY000000436,False,not_requested,not_requested,0.0,
REF000000405,BKG000000437,PAY000000437,False,not_requested,not_requested,0.0,
REF000000406,BKG000000438,PAY000000438,False,not_requested,not_requested,0.0,
REF000000407,BKG000000439,PAY000000439,False,not_requested,not_requested,0.0,
REF000000408,BKG000000440,PAY000000440,False,not_requested,not_requested,0.0,
REF000000409,BKG000000441,PAY000000441,False,not_requested,not_requested,0.0,
REF000000410,BKG000000443,PAY000000443,False,not_requested,not_requested,0.0,
REF000000411,BKG000000444,PAY000000444,False,not_requested,not_requested,0.0,
REF000000412,BKG000000445,PAY000000445,False,not_requested,not_requested,0.0,
REF000000413,BKG000000446,PAY000000446,False,not_requested,not_requested,0.0,
REF000000414,BKG000000448,PAY000000448,True,approved,ticketing_failure,302.48,2013-08-23 15:38:42
REF000000415,BKG000000449,PAY000000449,False,not_requested,not_requested,0.0,
REF000000416,BKG000000450,PAY000000450,False,not_requested,not_requested,0.0,
REF000000417,BKG000000451,PAY000000451,False,not_requested,not_requested,0.0,
REF000000418,BKG000000452,PAY000000452,False,not_requested,not_requested,0.0,
REF000000419,BKG000000453,PAY000000453,True,approved,ticketing_failure,125.59,2013-03-07 15:25:19
REF000000420,BKG000000454,PAY000000454,False,not_requested,not_requested,0.0,
REF000000421,BKG000000455,PAY000000455,False,not_requested,not_requested,0.0,
REF000000422,BKG000000456,PAY000000456,False,not_requested,not_requested,0.0,
REF000000423,BKG000000457,PAY000000457,False,not_requested,not_requested,0.0,
REF000000424,BKG000000458,PAY000000458,False,not_requested,not_requested,0.0,
REF000000425,BKG000000459,PAY000000459,False,not_requested,not_requested,0.0,
REF000000426,BKG000000460,PAY000000460,False,not_requested,not_requested,0.0,
REF000000427,BKG000000461,PAY000000461,False,not_requested,not_requested,0.0,
REF000000428,BKG000000462,PAY000000462,False,not_requested,not_requested,0.0,
REF000000429,BKG000000463,PAY000000463,False,not_requested,not_requested,0.0,
REF000000430,BKG000000464,PAY000000464,False,not_requested,not_requested,0.0,
REF000000431,BKG000000465,PAY000000465,False,not_requested,not_requested,0.0,
REF000000432,BKG000000466,PAY000000466,False,not_requested,not_requested,0.0,
REF000000433,BKG000000467,PAY000000467,False,not_requested,not_requested,0.0,
REF000000434,BKG000000468,PAY000000468,True,approved,customer_cancelled,120.31,2013-06-05 04:58:41
REF000000435,BKG000000469,PAY000000469,False,not_requested,not_requested,0.0,
REF000000436,BKG000000472,PAY000000472,False,not_requested,not_requested,0.0,
REF000000437,BKG000000474,PAY000000474,False,not_requested,not_requested,0.0,
REF000000438,BKG000000475,PAY000000475,False,not_requested,not_requested,0.0,
REF000000439,BKG000000476,PAY000000476,False,not_requested,not_requested,0.0,
REF000000440,BKG000000478,PAY000000478,True,rejected,airline_schedule_change,0.0,2014-04-25 08:37:23
REF000000441,BKG000000479,PAY000000479,False,not_requested,not_requested,0.0,
REF000000442,BKG000000480,PAY000000480,False,not_requested,not_requested,0.0,
REF000000443,BKG000000482,PAY000000482,False,not_requested,not_requested,0.0,
REF000000444,BKG000000483,PAY000000483,False,not_requested,not_requested,0.0,
REF000000445,BKG000000484,PAY000000484,False,not_requested,not_requested,0.0,
REF000000446,BKG000000485,PAY000000485,False,not_requested,not_requested,0.0,
REF000000447,BKG000000486,PAY000000486,False,not_requested,not_requested,0.0,
REF000000448,BKG000000487,PAY000000487,False,not_requested,not_requested,0.0,
REF000000449,BKG000000488,PAY000000488,False,not_requested,not_requested,0.0,
REF000000450,BKG000000489,PAY000000489,False,not_requested,not_requested,0.0,
REF000000451,BKG000000491,PAY000000491,False,not_requested,not_requested,0.0,
REF000000452,BKG000000492,PAY000000492,False,not_requested,not_requested,0.0,
REF000000453,BKG000000493,PAY000000493,False,not_requested,not_requested,0.0,
REF000000454,BKG000000494,PAY000000494,False,not_requested,not_requested,0.0,
REF000000455,BKG000000496,PAY000000496,False,not_requested,not_requested,0.0,
REF000000456,BKG000000498,PAY000000498,False,not_requested,not_requested,0.0,
REF000000457,BKG000000499,PAY000000499,False,not_requested,not_requested,0.0,
REF000000458,BKG000000501,PAY000000501,False,not_requested,not_requested,0.0,
REF000000459,BKG000000502,PAY000000502,False,not_requested,not_requested,0.0,
REF000000460,BKG000000503,PAY000000503,False,not_requested,not_requested,0.0,
REF000000461,BKG000000504,PAY000000504,False,not_requested,not_requested,0.0,
REF000000462,BKG000000505,PAY000000505,False,not_requested,not_requested,0.0,
REF000000463,BKG000000506,PAY000000506,False,not_requested,not_requested,0.0,
REF000000464,BKG000000507,PAY000000507,False,not_requested,not_requested,0.0,
REF000000465,BKG000000508,PAY000000508,False,not_requested,not_requested,0.0,
REF000000466,BKG000000509,PAY000000509,False,not_requested,not_requested,0.0,
REF000000467,BKG000000510,PAY000000510,True,approved,ticketing_failure,418.0,2014-04-01 20:33:39
REF000000468,BKG000000511,PAY000000511,False,not_requested,not_requested,0.0,
REF000000469,BKG000000512,PAY000000512,False,not_requested,not_requested,0.0,
REF000000470,BKG000000514,PAY000000514,False,not_requested,not_requested,0.0,
REF000000471,BKG000000515,PAY000000515,False,not_requested,not_requested,0.0,
REF000000472,BKG000000516,PAY000000516,False,not_requested,not_requested,0.0,
REF000000473,BKG000000517,PAY000000517,False,not_requested,not_requested,0.0,
REF000000474,BKG000000518,PAY000000518,False,not_requested,not_requested,0.0,
REF000000475,BKG000000519,PAY000000519,True,approved,customer_cancelled,260.64,2014-11-28 20:37:54
REF000000476,BKG000000520,PAY000000520,False,not_requested,not_requested,0.0,
REF000000477,BKG000000521,PAY000000521,False,not_requested,not_requested,0.0,
REF000000478,BKG000000522,PAY000000522,False,not_requested,not_requested,0.0,
REF000000479,BKG000000523,PAY000000523,False,not_requested,not_requested,0.0,
REF000000480,BKG000000524,PAY000000524,False,not_requested,not_requested,0.0,
REF000000481,BKG000000525,PAY000000525,False,not_requested,not_requested,0.0,
REF000000482,BKG000000526,PAY000000526,False,not_requested,not_requested,0.0,
REF000000483,BKG000000527,PAY000000527,False,not_requested,not_requested,0.0,
REF000000484,BKG000000528,PAY000000528,False,not_requested,not_requested,0.0,
REF000000485,BKG000000529,PAY000000529,False,not_requested,not_requested,0.0,
REF000000486,BKG000000530,PAY000000530,False,not_requested,not_requested,0.0,
REF000000487,BKG000000531,PAY000000531,False,not_requested,not_requested,0.0,
REF000000488,BKG000000532,PAY000000532,False,not_requested,not_requested,0.0,
REF000000489,BKG000000533,PAY000000533,False,not_requested,not_requested,0.0,
REF000000490,BKG000000534,PAY000000534,False,not_requested,not_requested,0.0,
REF000000491,BKG000000535,PAY000000535,False,not_requested,not_requested,0.0,
REF000000492,BKG000000536,PAY000000536,False,not_requested,not_requested,0.0,
REF000000493,BKG000000537,PAY000000537,False,not_requested,not_requested,0.0,
REF000000494,BKG000000538,PAY000000538,False,not_requested,not_requested,0.0,
REF000000495,BKG000000539,PAY000000539,False,not_requested,not_requested,0.0,
REF000000496,BKG000000540,PAY000000540,False,not_requested,not_requested,0.0,
REF000000497,BKG000000541,PAY000000541,False,not_requested,not_requested,0.0,
REF000000498,BKG000000542,PAY000000542,True,approved,duplicate_booking,149.86,2015-01-23 12:53:50
REF000000499,BKG000000543,PAY000000543,False,not_requested,not_requested,0.0,
REF000000500,BKG000000544,PAY000000544,False,not_requested,not_requested,0.0,
REF000000501,BKG000000545,PAY000000545,False,not_requested,not_requested,0.0,
REF000000502,BKG000000547,PAY000000547,False,not_requested,not_requested,0.0,
REF000000503,BKG000000548,PAY000000548,False,not_requested,not_requested,0.0,
REF000000504,BKG000000549,PAY000000549,False,not_requested,not_requested,0.0,
REF000000505,BKG000000550,PAY000000550,False,not_requested,not_requested,0.0,
REF000000506,BKG000000551,PAY000000551,False,not_requested,not_requested,0.0,
REF000000507,BKG000000552,PAY000000552,False,not_requested,not_requested,0.0,
REF000000508,BKG000000553,PAY000000553,False,not_requested,not_requested,0.0,
REF000000509,BKG000000554,PAY000000554,False,not_requested,not_requested,0.0,
REF000000510,BKG000000555,PAY000000555,False,not_requested,not_requested,0.0,
REF000000511,BKG000000556,PAY000000556,False,not_requested,not_requested,0.0,
REF000000512,BKG000000557,PAY000000557,True,pending,customer_cancelled,329.51,2014-04-10 12:29:45
REF000000513,BKG000000558,PAY000000558,False,not_requested,not_requested,0.0,
REF000000514,BKG000000559,PAY000000559,False,not_requested,not_requested,0.0,
REF000000515,BKG000000560,PAY000000560,False,not_requested,not_requested,0.0,
REF000000516,BKG000000561,PAY000000561,False,not_requested,not_requested,0.0,
REF000000517,BKG000000562,PAY000000562,False,not_requested,not_requested,0.0,
REF000000518,BKG000000563,PAY000000563,False,not_requested,not_requested,0.0,
REF000000519,BKG000000564,PAY000000564,False,not_requested,not_requested,0.0,
REF000000520,BKG000000565,PAY000000565,False,not_requested,not_requested,0.0,
REF000000521,BKG000000566,PAY000000566,False,not_requested,not_requested,0.0,
REF000000522,BKG000000567,PAY000000567,False,not_requested,not_requested,0.0,
REF000000523,BKG000000568,PAY000000568,False,not_requested,not_requested,0.0,
REF000000524,BKG000000569,PAY000000569,False,not_requested,not_requested,0.0,
REF000000525,BKG000000570,PAY000000570,False,not_requested,not_requested,0.0,
REF000000526,BKG000000571,PAY000000571,False,not_requested,not_requested,0.0,
REF000000527,BKG000000572,PAY000000572,False,not_requested,not_requested,0.0,
REF000000528,BKG000000573,PAY000000573,False,not_requested,not_requested,0.0,
REF000000529,BKG000000575,PAY000000575,True,approved,ticketing_failure,185.46,2014-10-07 12:50:31
REF000000530,BKG000000576,PAY000000576,False,not_requested,not_requested,0.0,
REF000000531,BKG000000577,PAY000000577,True,approved,airline_schedule_change,235.12,2014-11-26 17:52:21
REF000000532,BKG000000578,PAY000000578,False,not_requested,not_requested,0.0,
REF000000533,BKG000000579,PAY000000579,False,not_requested,not_requested,0.0,
REF000000534,BKG000000580,PAY000000580,False,not_requested,not_requested,0.0,
REF000000535,BKG000000581,PAY000000581,False,not_requested,not_requested,0.0,
REF000000536,BKG000000582,PAY000000582,False,not_requested,not_requested,0.0,
REF000000537,BKG000000583,PAY000000583,False,not_requested,not_requested,0.0,
REF000000538,BKG000000584,PAY000000584,False,not_requested,not_requested,0.0,
REF000000539,BKG000000585,PAY000000585,False,not_requested,not_requested,0.0,
REF000000540,BKG000000586,PAY000000586,False,not_requested,not_requested,0.0,
REF000000541,BKG000000587,PAY000000587,False,not_requested,not_requested,0.0,
REF000000542,BKG000000588,PAY000000588,False,not_requested,not_requested,0.0,
REF000000543,BKG000000589,PAY000000589,False,not_requested,not_requested,0.0,
REF000000544,BKG000000590,PAY000000590,False,not_requested,not_requested,0.0,
REF000000545,BKG000000591,PAY000000591,False,not_requested,not_requested,0.0,
REF000000546,BKG000000592,PAY000000592,False,not_requested,not_requested,0.0,
REF000000547,BKG000000593,PAY000000593,False,not_requested,not_requested,0.0,
REF000000548,BKG000000594,PAY000000594,False,not_requested,not_requested,0.0,
REF000000549,BKG000000595,PAY000000595,False,not_requested,not_requested,0.0,
REF000000550,BKG000000596,PAY000000596,False,not_requested,not_requested,0.0,
REF000000551,BKG000000597,PAY000000597,False,not_requested,not_requested,0.0,
REF000000552,BKG000000598,PAY000000598,False,not_requested,not_requested,0.0,
REF000000553,BKG000000599,PAY000000599,False,not_requested,not_requested,0.0,
REF000000554,BKG000000600,PAY000000600,False,not_requested,not_requested,0.0,
REF000000555,BKG000000601,PAY000000601,False,not_requested,not_requested,0.0,
REF000000556,BKG000000602,PAY000000602,False,not_requested,not_requested,0.0,
REF000000557,BKG000000604,PAY000000604,False,not_requested,not_requested,0.0,
REF000000558,BKG000000605,PAY000000605,False,not_requested,not_requested,0.0,
REF000000559,BKG000000606,PAY000000606,False,not_requested,not_requested,0.0,
REF000000560,BKG000000607,PAY000000607,False,not_requested,not_requested,0.0,
REF000000561,BKG000000608,PAY000000608,False,not_requested,not_requested,0.0,
REF000000562,BKG000000609,PAY000000609,True,approved,payment_dispute,89.18,2014-03-13 12:41:59
REF000000563,BKG000000610,PAY000000610,False,not_requested,not_requested,0.0,
REF000000564,BKG000000611,PAY000000611,False,not_requested,not_requested,0.0,
REF000000565,BKG000000612,PAY000000612,False,not_requested,not_requested,0.0,
REF000000566,BKG000000613,PAY000000613,False,not_requested,not_requested,0.0,
REF000000567,BKG000000614,PAY000000614,False,not_requested,not_requested,0.0,
REF000000568,BKG000000615,PAY000000615,True,rejected,customer_cancelled,0.0,2014-10-29 15:57:36
