ticket_id,booking_id,payment_id,ticket_status,ticket_issued_time,ticketing_error_code,ticketing_delay_minutes
TKT000000310,BKG000000310,PAY000000310,issued,2013-11-26 10:54:24,NONE,15.0
TKT000000311,BKG000000311,PAY000000311,issued,2014-08-23 13:11:08,NONE,19.0
TKT000000312,BKG000000312,PAY000000312,issued,2013-10-09 15:53:51,NONE,15.0
TKT000000313,BKG000000313,PAY000000313,issued,2013-06-29 03:07:04,NONE,34.0
TKT000000314,BKG000000314,PAY000000314,issued,2014-07-17 10:38:07,NONE,30.0
TKT000000315,BKG000000315,PAY000000315,issued,2014-11-24 11:06:05,NONE,22.0
TKT000000316,BKG000000316,PAY000000316,issued,2014-12-04 01:13:33,NONE,23.0
TKT000000317,BKG000000317,PAY000000317,issued,2013-05-04 12:17:46,NONE,42.0
TKT000000318,BKG000000318,PAY000000318,not_issued_payment_failed,,NONE,
TKT000000319,BKG000000319,PAY000000319,issued,2014-06-28 20:06:24,NONE,42.0
TKT000000320,BKG000000320,PAY000000320,issued,2014-11-10 16:31:51,NONE,12.0
TKT000000321,BKG000000321,PAY000000321,issued,2013-04-29 15:28:57,NONE,22.0
TKT000000322,BKG000000322,PAY000000322,issued,2013-10-14 20:55:09,NONE,32.0
TKT000000323,BKG000000323,PAY000000323,not_issued_payment_failed,,NONE,
TKT000000324,BKG000000324,PAY000000324,issued,2013-08-24 15:56:06,NONE,29.0
TKT000000325,BKG000000325,PAY000000325,issued,2013-09-01 19:34:38,NONE,16.0
TKT000000326,BKG000000326,PAY000000326,issued,2013-01-25 22:03:08,NONE,5.0
TKT000000327,BKG000000327,PAY000000327,issued,2013-03-30 14:28:54,NONE,16.0
TKT000000328,BKG000000328,PAY000000328,issued,2013-05-28 02:44:44,NONE,37.0
TKT000000329,BKG000000329,PAY000000329,pending,2014-11-09 05:32:21,TICKETING_TIMEOUT,647.0
TKT000000330,BKG000000330,PAY000000330,issued,2014-07-08 09:40:26,NONE,42.0
TKT000000331,BKG000000331,PAY000000331,issued,2014-02-20 17:27:31,NONE,23.0
TKT000000332,BKG000000332,PAY000000332,issued,2013-11-05 17:46:12,NONE,42.0
TKT000000333,BKG000000333,PAY000000333,not_issued_payment_failed,,NONE,
TKT000000334,BKG000000334,PAY000000334,issued,2013-10-16 12:38:37,NONE,12.0
TKT000000335,BKG000000335,PAY000000335,issued,2013-02-06 06:19:53,NONE,29.0
TKT000000336,BKG000000336,PAY000000336,issued,2013-02-08 12:56:23,NONE,912.0
TKT000000337,BKG000000337,PAY000000337,not_issued_payment_failed,,NONE,
TKT000000338,BKG000000338,PAY000000338,issued,2013-01-21 18:41:43,NONE,34.0
TKT000000339,BKG000000339,PAY000000339,issued,2014-01-02 03:33:24,NONE,19.0
TKT000000340,BKG000000340,PAY000000340,issued,2013-11-14 20:47:36,NONE,44.0
TKT000000341,BKG000000341,PAY000000341,issued,2013-11-28 15:49:32,NONE,9.0
TKT000000342,BKG000000342,PAY000000342,issued,2013-10-12 10:05:20,NONE,25.0
TKT000000343,BKG000000343,PAY000000343,issued,2014-04-18 21:33:56,NONE,27.0
TKT000000344,BKG000000344,PAY000000344,issued,2013-08-07 10:49:12,NONE,15.0
TKT000000345,BKG000000345,PAY000000345,issued,2014-03-23 12:20:44,NONE,16.0
TKT000000346,BKG000000346,PAY000000346,issued,2013-08-27 17:26:43,NONE,11.0
TKT000000347,BKG000000347,PAY000000347,issued,2014-11-09 22:18:52,NONE,32.0
TKT000000348,BKG000000348,PAY000000348,issued,2014-05-17 17:11:47,NONE,5.0
TKT000000349,BKG000000349,PAY000000349,issued,2013-01-27 18:17:52,NONE,33.0
TKT000000350,BKG000000350,PAY000000350,not_issued_payment_failed,,NONE,
TKT000000351,BKG000000351,PAY000000351,issued,2014-04-14 23:05:44,NONE,11.0
TKT000000352,BKG000000352,PAY000000352,issued,2013-05-26 18:22:15,NONE,21.0
TKT000000353,BKG000000353,PAY000000353,issued,2014-09-29 21:19:30,NONE,44.0
TKT000000354,BKG000000354,PAY000000354,issued,2013-06-22 06:18:01,NONE,38.0
TKT000000355,BKG000000355,PAY000000355,not_issued_payment_failed,,NONE,
TKT000000356,BKG000000356,PAY000000356,issued,2014-01-23 09:22:20,NONE,25.0
TKT000000357,BKG000000357,PAY000000357,issued,2014-12-03 15:03:34,NONE,17.0
TKT000000358,BKG000000358,PAY000000358,issued,2014-08-07 06:49:44,NONE,6.0
TKT000000359,BKG000000359,PAY000000359,issued,2014-07-23 23:07:21,NONE,6.0
TKT000000360,BKG000000360,PAY000000360,pending,2013-03-23 18:19:39,SUPPLIER_ERROR,16.0
TKT000000361,BKG000000361,PAY000000361,issued,2013-05-14 23:10:08,NONE,37.0
TKT000000362,BKG000000362,PAY000000362,issued,2014-03-26 13:12:21,NONE,21.0
TKT000000363,BKG000000363,PAY000000363,issued,2014-05-16 14:02:14,NONE,8.0
TKT000000364,BKG000000364,PAY000000364,issued,2013-08-14 04:03:23,NONE,1102.0
TKT000000365,BKG000000365,PAY000000365,issued,2014-06-02 07:40:54,NONE,40.0
TKT000000366,BKG000000366,PAY000000366,issued,2013-09-22 17:20:44,NONE,39.0
TKT000000367,BKG000000367,PAY000000367,issued,2013-11-27 15:13:12,NONE,3.0
TKT000000368,BKG000000368,PAY000000368,issued,2013-08-18 17:08:19,NONE,42.0
TKT000000369,BKG000000369,PAY000000369,issued,2014-10-09 12:33:32,NONE,37.0
TKT000000370,BKG000000370,PAY000000370,issued,2014-03-10 00:00:30,NONE,626.0
TKT000000371,BKG000000371,PAY000000371,issued,2013-04-04 03:35:00,NONE,515.0
TKT000000372,BKG000000372,PAY000000372,issued,2014-08-12 21:14:20,NONE,7.0
TKT000000373,BKG000000373,PAY000000373,not_issued_payment_failed,,NONE,
TKT000000374,BKG000000374,PAY000000374,issued,2014-05-28 00:55:54,NONE,16.0
TKT000000375,BKG000000375,PAY000000375,issued,2014-10-15 20:16:49,NONE,16.0
TKT000000376,BKG000000376,PAY000000376,issued,2013-08-02 19:08:47,NONE,38.0
TKT000000377,BKG000000377,PAY000000377,issued,2014-11-20 07:14:58,NONE,3.0
TKT000000378,BKG000000378,PAY000000378,issued,2014-10-07 22:46:33,NONE,38.0
TKT000000379,BKG000000379,PAY000000379,issued,2013-09-27 00:52:47,NONE,9.0
TKT000000380,BKG000000380,PAY000000380,issued,2014-08-22 03:25:20,NONE,44.0
TKT000000381,BKG000000381,PAY000000381,issued,2014-01-13 20:08:16,NONE,6.0
TKT000000382,BKG000000382,PAY000000382,issued,2014-08-06 20:21:13,NONE,35.0
TKT000000383,BKG000000383,PAY000000383,issued,2013-09-07 01:50:58,NONE,27.0
TKT000000384,BKG000000384,PAY000000384,issued,2014-02-11 11:43:53,NONE,28.0
TKT000000385,BKG000000385,PAY000000385,issued,2013-06-13 15:42:35,NONE,42.0
TKT000000386,BKG000000386,PAY000000386,issued,2014-10-18 10:53:34,NONE,38.0
TKT000000387,BKG000000387,PAY000000387,issued,2013-06-02 23:08:00,NONE,44.0
TKT000000388,BKG000000388,PAY000000388,issued,2013-06-30 23:16:40,NONE,11.0
TKT000000389,BKG000000389,PAY000000389,issued,2013-03-19 15:01:00,NONE,42.0
TKT000000390,BKG000000390,PAY000000390,not_issued_payment_failed,,NONE,
TKT000000391,BKG000000391,PAY000000391,issued,2014-07-11 12:54:07,NONE,16.0
TKT000000392,BKG000000392,PAY000000392,failed,2014-11-02 05:05:43,AIRLINE_CONFIRMATION_FAILED,39.0
TKT000000393,BKG000000393,PAY000000393,issued,2014-12-04 07:41:24,NONE,1172.0
TKT000000394,BKG000000394,PAY000000394,issued,2013-10-16 04:05:34,NONE,9.0
TKT000000395,BKG000000395,PAY000000395,issued,2013-10-16 05:08:34,NONE,37.0
TKT000000396,BKG000000396,PAY000000396,issued,2014-06-11 18:48:13,NONE,8.0
TKT000000397,BKG000000397,PAY000000397,issued,2013-02-16 15:37:40,NONE,1345.0
TKT000000398,BKG000000398,PAY000000398,issued,2014-01-26 20:06:36,NONE,20.0
TKT000000399,BKG000000399,PAY000000399,issued,2014-07-27 11:26:08,NONE,20.0
TKT000000400,BKG000000400,PAY000000400,issued,2014-05-20 17:21:15,NONE,19.0
TKT000000401,BKG000000401,PAY000000401,issued,2013-04-04 11:24:46,NONE,22.0
TKT000000402,BKG000000402,PAY000000402,not_issued_payment_failed,,NONE,
TKT000000403,BKG000000403,PAY000000403,issued,2013-04-30 13:08:00,NONE,26.0
TKT000000404,BKG000000404,PAY000000404,issued,2014-07-07 22:41:09,NONE,35.0
TKT000000405,BKG000000405,PAY000000405,issued,2014-05-06 02:02:04,NONE,3.0
TKT000000406,BKG000000406,PAY000000406,issued,2014-10-06 14:22:57,NONE,45.0
TKT000000407,BKG000000407,PAY000000407,issued,2014-07-24 11:52:06,NONE,20.0
TKT000000408,BKG000000408,PAY000000408,issued,2014-03-18 12:41:19,NONE,28.0
TKT000000409,BKG000000409,PAY000000409,issued,2013-01-23 13:50:09,NONE,27.0
TKT000000410,BKG000000410,PAY000000410,issued,2014-11-26 20:34:33,NONE,10.0
TKT000000411,BKG000000411,PAY000000411,issued,2014-03-06 09:59:18,NONE,6.0
TKT000000412,BKG000000412,PAY000000412,issued,2013-05-08 15:46:48,NONE,31.0
TKT000000413,BKG000000413,PAY000000413,not_issued_payment_failed,,NONE,
TKT000000414,BKG000000414,PAY000000414,issued,2014-11-07 16:17:52,NONE,37.0
TKT000000415,BKG000000415,PAY000000415,issued,2013-11-05 21:22:02,NONE,10.0
TKT000000416,BKG000000416,PAY000000416,issued,2014-10-14 01:24:01,NONE,37.0
TKT000000417,BKG000000417,PAY000000417,not_issued_payment_failed,,NONE,
TKT000000418,BKG000000418,PAY000000418,issued,2013-09-29 01:33:33,NONE,14.0
TKT000000419,BKG000000419,PAY000000419,issued,2013-01-31 14:53:58,NONE,26.0
TKT000000420,BKG000000420,PAY000000420,issued,2014-08-19 15:09:26,NONE,32.0
TKT000000421,BKG000000421,PAY000000421,issued,2013-07-29 12:50:33,NONE,34.0
TKT000000422,BKG000000422,PAY000000422,not_issued_payment_failed,,NONE,
TKT000000423,BKG000000423,PAY000000423,issued,2013-05-23 12:22:01,NONE,32.0
TKT000000424,BKG000000424,PAY000000424,issued,2014-01-05 00:00:44,NONE,39.0
TKT000000425,BKG000000425,PAY000000425,issued,2014-11-05 19:46:02,NONE,20.0
TKT000000426,BKG000000426,PAY000000426,issued,2013-01-08 11:34:10,NONE,9.0
TKT000000427,BKG000000427,PAY000000427,issued,2014-03-25 14:52:04,NONE,35.0
TKT000000428,BKG000000428,PAY000000428,issued,2013-11-29 07:54:43,NONE,6.0
TKT000000429,BKG000000429,PAY000000429,issued,2014-07-08 20:47:09,NONE,33.0
TKT000000430,BKG000000430,PAY000000430,issued,2013-08-13 17:29:42,NONE,36.0
TKT000000431,BKG000000431,PAY000000431,issued,2013-05-14 08:22:55,NONE,26.0
TKT000000432,BKG000000432,PAY000000432,issued,2014-06-29 05:09:30,NONE,42.0
TKT000000433,BKG000000433,PAY000000433,issued,2014-09-30 17:18:14,NONE,4.0
TKT000000434,BKG000000434,PAY000000434,issued,2013-08-27 21:08:07,NONE,24.0
TKT000000435,BKG000000435,PAY000000435,issued,2014-03-10 22:08:31,NONE,40.0
TKT000000436,BKG000000436,PAY000000436,issued,2014-08-25 11:07:57,NONE,32.0
TKT000000437,BKG000000437,PAY000000437,issued,2013-08-24 19:58:49,NONE,34.0
TKT000000438,BKG000000438,PAY000000438,issued,2014-05-15 18:04:23,NONE,40.0
TKT000000439,BKG000000439,PAY000000439,issued,2013-12-24 06:16:25,NONE,20.0
TKT000000440,BKG000000440,PAY000000440,issued,2014-10-24 10:18:37,NONE,3.0
TKT000000441,BKG000000441,PAY000000441,issued,2013-08-03 13:05:39,NONE,16.0
TKT000000442,BKG000000442,PAY000000442,not_issued_payment_failed,,NONE,
TKT000000443,BKG000000443,PAY000000443,issued,2014-02-26 11:27:38,NONE,12.0
TKT000000444,BKG000000444,PAY000000444,issued,2014-05-28 06:53:56,NONE,12.0
TKT000000445,BKG000000445,PAY000000445,issued,2014-04-16 21:47:49,NONE,37.0
TKT000000446,BKG000000446,PAY000000446,issued,2014-01-24 16:18:03,NONE,33.0
TKT000000447,BKG000000447,PAY000000447,not_issued_payment_failed,,NONE,
TKT000000448,BKG000000448,PAY000000448,issued,2013-07-31 16:15:42,NONE,37.0
TKT000000449,BKG000000449,PAY000000449,issued,2014-06-10 06:06:55,NONE,1197.0
TKT000000450,BKG000000450,PAY000000450,issued,2014-04-23 00:33:25,NONE,27.0
TKT000000451,BKG000000451,PAY000000451,issued,2014-01-24 15:02:44,NONE,28.0
TKT000000452,BKG000000452,PAY000000452,failed,2013-02-17 16:14:47,TICKETING_TIMEOUT,38.0
TKT000000453,BKG000000453,PAY000000453,issued,2013-02-14 15:40:19,NONE,15.0
TKT000000454,BKG000000454,PAY000000454,issued,2014-11-29 19:14:40,NONE,36.0
TKT000000455,BKG000000455,PAY000000455,issued,2014-11-29 07:29:26,NONE,923.0
TKT000000456,BKG000000456,PAY000000456,issued,2014-06-09 10:13:56,NONE,38.0
TKT000000457,BKG000000457,PAY000000457,issued,2013-01-13 15:20:55,NONE,35.0
TKT000000458,BKG000000458,PAY000000458,issued,2014-09-29 14:18:28,NONE,28.0
TKT000000459,BKG000000459,PAY000000459,issued,2013-09-09 22:58:12,NONE,14.0
TKT000000460,BKG000000460,PAY000000460,issued,2014-10-16 09:44:24,NONE,15.0
TKT000000461,BKG000000461,PAY000000461,issued,2013-03-24 09:58:18,NONE,15.0
TKT000000462,BKG000000462,PAY000000462,issued,2014-10-20 17:45:33,NONE,3.0
TKT000000463,BKG000000463,PAY000000463,issued,2014-12-30 22:02:31,NONE,20.0
TKT000000464,BKG000000464,PAY000000464,issued,2014-11-24 17:22:59,NONE,5.0
TKT000000465,BKG000000465,PAY000000465,issued,2014-05-18 21:09:12,NONE,33.0
TKT000000466,BKG000000466,PAY000000466,issued,2013-03-11 23:50:57,NONE,7.0
TKT000000467,BKG000000467,PAY000000467,issued,2014-06-08 14:48:57,NONE,35.0
TKT000000468,BKG000000468,PAY000000468,issued,2013-04-27 05:27:41,NONE,29.0
TKT000000469,BKG000000469,PAY000000469,issued,2014-03-05 17:37:08,NONE,18.0
TKT000000470,BKG000000470,PAY000000470,not_issued_payment_failed,,NONE,
TKT000000471,BKG000000471,PAY000000471,not_issued_payment_failed,,NONE,
TKT000000472,BKG000000472,PAY000000472,issued,2014-09-09 12:24:07,NONE,28.0
TKT000000473,BKG000000473,PAY000000473,not_issued_payment_failed,,NONE,
TKT000000474,BKG000000474,PAY000000474,issued,2013-09-02 03:15:01,NONE,33.0
TKT000000475,BKG000000475,PAY000000475,issued,2013-04-12 04:27:28,NONE,10.0
TKT000000476,BKG000000476,PAY000000476,issued,2014-04-17 08:36:35,NONE,35.0
TKT000000477,BKG000000477,PAY000000477,not_issued_payment_failed,,NONE,
TKT000000478,BKG000000478,PAY000000478,issued,2014-03-12 01:13:23,NONE,996.0
TKT000000479,BKG000000479,PAY000000479,issued,2013-09-29 11:46:31,NONE,14.0
TKT000000480,BKG000000480,PAY000000480,issued,2013-02-06 11:10:04,NONE,27.0
TKT000000481,BKG000000481,PAY000000481,not_issued_payment_failed,,NONE,
TKT000000482,BKG000000482,PAY000000482,issued,2013-03-29 03:13:42,NONE,22.0
TKT000000483,BKG000000483,PAY000000483,issued,2014-06-29 07:28:20,NONE,24.0
TKT000000484,BKG000000484,PAY000000484,issued,2014-06-10 11:22:30,NONE,24.0
TKT000000485,BKG000000485,PAY000000485,issued,2014-03-02 14:45:29,NONE,35.0
TKT000000486,BKG000000486,PAY000000486,issued,2014-05-06 12:55:40,NONE,12.0
TKT000000487,BKG000000487,PAY000000487,issued,2014-08-06 00:20:53,NONE,21.0
TKT000000488,BKG000000488,PAY000000488,issued,2014-04-06 11:24:56,NONE,31.0
TKT000000489,BKG000000489,PAY000000489,issued,2014-03-23 18:38:36,NONE,18.0
TKT000000490,BKG000000490,PAY000000490,not_issued_payment_failed,,NONE,
TKT000000491,BKG000000491,PAY000000491,issued,2014-10-02 10:14:10,NONE,36.0
TKT000000492,BKG000000492,PAY000000492,issued,2014-03-29 20:32:39,NONE,6.0
TKT000000493,BKG000000493,PAY000000493,issued,2014-11-03 00:03:19,NONE,38.0
TKT000000494,BKG000000494,PAY000000494,issued,2013-06-28 21:33:01,NONE,15.0
TKT000000495,BKG000000495,PAY000000495,not_issued_payment_failed,,NONE,
TKT000000496,BKG000000496,PAY000000496,issued,2013-08-04 13:35:10,NONE,6.0
TKT000000497,BKG000000497,PAY000000497,not_issued_payment_failed,,NONE,
TKT000000498,BKG000000498,PAY000000498,issued,2014-07-03 19:52:46,NONE,8.0
TKT000000499,BKG000000499,PAY000000499,issued,2014-07-20 05:17:50,NONE,35.0
TKT000000500,BKG000000500,PAY000000500,not_issued_payment_failed,,NONE,
TKT000000501,BKG000000501,PAY000000501,issued,2014-02-16 10:24:16,NONE,793.0
TKT000000502,BKG000000502,PAY000000502,issued,2014-02-19 15:55:59,NONE,42.0
TKT000000503,BKG000000503,PAY000000503,issued,2014-08-03 20:40:55,NONE,4.0
TKT000000504,BKG000000504,PAY000000504,issued,2013-08-27 15:27:28,NONE,15.0
TKT000000505,BKG000000505,PAY000000505,issued,2014-08-07 03:36:21,NONE,5.0
TKT000000506,BKG000000506,PAY000000506,issued,2013-10-15 20:42:44,NONE,31.0
TKT000000507,BKG000000507,PAY000000507,issued,2013-11-04 18:58:46,NONE,6.0
TKT000000508,BKG000000508,PAY000000508,issued,2014-03-31 11:05:50,NONE,37.0
TKT000000509,BKG000000509,PAY000000509,issued,2013-04-13 16:36:24,NONE,8.0
TKT000000510,BKG000000510,PAY000000510,issued,2014-03-22 20:52:39,NONE,19.0
TKT000000511,BKG000000511,PAY000000511,failed,2013-08-28 17:33:20,TICKETING_TIMEOUT,40.0
TKT000000512,BKG000000512,PAY000000512,issued,2014-08-29 19:51:30,NONE,6.0
TKT000000513,BKG000000513,PAY000000513,not_issued_payment_failed,,NONE,
TKT000000514,BKG000000514,PAY000000514,issued,2013-03-07 09:14:37,NONE,23.0
TKT000000515,BKG000000515,PAY000000515,issued,2013-07-25 05:18:52,NONE,3.0
TKT000000516,BKG000000516,PAY000000516,issued,2014-12-22 13:11:38,NONE,35.0
TKT000000517,BKG000000517,PAY000000517,issued,2014-02-28 17:23:21,NONE,24.0
TKT000000518,BKG000000518,PAY000000518,issued,2013-06-05 14:28:24,NONE,11.0
TKT000000519,BKG000000519,PAY000000519,issued,2014-11-04 21:22:54,NONE,45.0
TKT000000520,BKG000000520,PAY000000520,issued,2014-05-22 09:06:11,NONE,15.0
TKT000000521,BKG000000521,PAY000000521,issued,2014-10-15 20:30:36,NONE,4.0
TKT000000522,BKG000000522,PAY000000522,issued,2013-11-24 19:06:18,NONE,11.0
TKT000000523,BKG000000523,PAY000000523,issued,2013-09-26 07:34:37,NONE,1045.0
TKT000000524,BKG000000524,PAY000000524,issued,2014-11-13 21:49:59,NONE,24.0
TKT000000525,BKG000000525,PAY000000525,issued,2014-04-02 03:33:41,NONE,5.0
TKT000000526,BKG000000526,PAY000000526,issued,2014-12-13 15:56:56,NONE,20.0
TKT000000527,BKG000000527,PAY000000527,issued,2013-10-28 19:47:13,NONE,33.0
TKT000000528,BKG000000528,PAY000000528,issued,2013-08-15 20:38:29,NONE,780.0
TKT000000529,BKG000000529,PAY000000529,issued,2014-07-02 06:48:08,NONE,10.0
TKT000000530,BKG000000530,PAY000000530,issued,2014-11-19 15:29:40,NONE,29.0
TKT000000531,BKG000000531,PAY000000531,issued,2013-04-13 13:51:23,NONE,38.0
TKT000000532,BKG000000532,PAY000000532,issued,2013-09-25 07:23:17,NONE,916.0
TKT000000533,BKG000000533,PAY000000533,issued,2014-12-27 12:20:59,NONE,45.0
TKT000000534,BKG000000534,PAY000000534,issued,2014-03-02 15:52:07,NONE,4.0
TKT000000535,BKG000000535,PAY000000535,issued,2013-07-22 20:59:30,NONE,41.0
TKT000000536,BKG000000536,PAY000000536,issued,2014-07-29 21:25:57,NONE,17.0
TKT000000537,BKG000000537,PAY000000537,issued,2014-11-04 15:19:01,NONE,20.0
TKT000000538,BKG000000538,PAY000000538,issued,2013-07-16 23:05:36,NONE,23.0
TKT000000539,BKG000000539,PAY000000539,issued,2014-11-03 21:43:08,NONE,26.0
TKT000000540,BKG000000540,PAY000000540,issued,2013-02-23 00:39:51,NONE,38.0
TKT000000541,BKG000000541,PAY000000541,issued,2014-08-15 13:49:55,NONE,17.0
TKT000000542,BKG000000542,PAY000000542,issued,2014-12-10 13:21:50,NONE,28.0
TKT000000543,BKG000000543,PAY000000543,issued,2014-12-26 21:36:09,NONE,45.0
TKT000000544,BKG000000544,PAY000000544,issued,2013-10-31 22:06:52,NONE,14.0
TKT000000545,BKG000000545,PAY000000545,issued,2014-12-09 20:04:10,NONE,44.0
TKT000000546,BKG000000546,PAY000000546,not_issued_payment_failed,,NONE,
TKT000000547,BKG000000547,PAY000000547,issued,2014-06-28 17:09:05,NONE,13.0
TKT000000548,BKG000000548,PAY000000548,pending,2014-10-22 16:34:29,AIRLINE_CONFIRMATION_FAILED,36.0
TKT000000549,BKG000000549,PAY000000549,issued,2014-09-05 01:12:07,NONE,24.0
TKT000000550,BKG000000550,PAY000000550,issued,2014-08-18 17:36:11,NONE,28.0
TKT000000551,BKG000000551,PAY000000551,issued,2013-03-08 11:12:29,NONE,4.0
TKT000000552,BKG000000552,PAY000000552,issued,2014-07-31 11:36:15,NONE,22.0
TKT000000553,BKG000000553,PAY000000553,issued,2013-07-02 03:59:03,NONE,22.0
TKT000000554,BKG000000554,PAY000000554,issued,2014-07-08 10:40:33,NONE,197.0
TKT000000555,BKG000000555,PAY000000555,pending,2013-10-10 03:01:46,AIRLINE_CONFIRMATION_FAILED,40.0
TKT000000556,BKG000000556,PAY000000556,issued,2013-11-06 14:35:38,NONE,1326.0
TKT000000557,BKG000000557,PAY000000557,issued,2014-03-24 00:13:45,NONE,704.0
TKT000000558,BKG000000558,PAY000000558,issued,2014-08-25 20:10:25,NONE,6.0
TKT000000559,BKG000000559,PAY000000559,issued,2014-02-16 20:28:54,NONE,11.0
TKT000000560,BKG000000560,PAY000000560,issued,2014-01-20 20:04:53,NONE,16.0
TKT000000561,BKG000000561,PAY000000561,issued,2014-05-13 13:10:23,NONE,30.0
TKT000000562,BKG000000562,PAY000000562,issued,2014-10-14 16:27:11,NONE,11.0
TKT000000563,BKG000000563,PAY000000563,issued,2013-09-29 14:07:12,NONE,7.0
TKT000000564,BKG000000564,PAY000000564,issued,2014-01-21 14:37:23,NONE,39.0
TKT000000565,BKG000000565,PAY000000565,issued,2014-06-27 23:01:00,NONE,5.0
TKT000000566,BKG000000566,PAY000000566,issued,2014-10-21 10:11:48,NONE,34.0
TKT000000567,BKG000000567,PAY000000567,issued,2013-02-04 12:56:20,NONE,10.0
TKT000000568,BKG000000568,PAY000000568,issued,2014-07-25 00:33:35,NONE,6.0
TKT000000569,BKG000000569,PAY000000569,issued,2014-09-30 18:28:45,NONE,45.0
TKT000000570,BKG000000570,PAY000000570,issued,2013-06-23 12:37:11,NONE,21.0
TKT000000571,BKG000000571,PAY000000571,issued,2014-08-22 13:52:55,NONE,706.0
TKT000000572,BKG000000572,PAY000000572,issued,2014-10-28 19:29:40,NONE,17.0
TKT000000573,BKG000000573,PAY000000573,issued,2014-05-20 23:09:21,NONE,32.0
TKT000000574,BKG000000574,PAY000000574,not_issued_payment_failed,,NONE,
TKT000000575,BKG000000575,PAY000000575,issued,2014-09-30 13:15:31,NONE,25.0
TKT000000576,BKG000000576,PAY000000576,issued,2014-06-14 01:51:39,NONE,15.0
TKT000000577,BKG000000577,PAY000000577,issued,2014-10-22 18:06:21,NONE,14.0
TKT000000578,BKG000000578,PAY000000578,issued,2014-05-14 22:25:20,NONE,4.0
TKT000000579,BKG000000579,PAY000000579,issued,2014-08-10 22:43:18,NONE,5.0
TKT000000580,BKG000000580,PAY000000580,pending,2014-09-05 11:33:47,TICKETING_TIMEOUT,20.0
TKT000000581,BKG000000581,PAY000000581,issued,2014-08-25 17:58:23,NONE,17.0
TKT000000582,BKG000000582,PAY000000582,issued,2014-09-02 13:45:07,NONE,17.0
TKT000000583,BKG000000583,PAY000000583,issued,2013-01-11 12:06:33,NONE,43.0
TKT000000584,BKG000000584,PAY000000584,issued,2014-07-27 21:16:28,NONE,44.0
TKT000000585,BKG000000585,PAY000000585,issued,2014-01-17 01:23:38,NONE,28.0
TKT000000586,BKG000000586,PAY000000586,issued,2014-10-29 20:49:37,NONE,15.0
TKT000000587,BKG000000587,PAY000000587,issued,2014-01-31 21:14:03,NONE,11.0
TKT000000588,BKG000000588,PAY000000588,issued,2013-03-24 21:15:57,NONE,14.0
TKT000000589,BKG000000589,PAY000000589,issued,2014-12-15 15:36:39,NONE,5.0
TKT000000590,BKG000000590,PAY000000590,issued,2014-03-28 16:25:08,NONE,24.0
