booking_id,customer_id,device,country,route_or_destination,amount,payment_method,payment_status,payment_error_code,ticket_status,ticketing_error_code,ticketing_delay_minutes,refund_requested,refund_status,refund_reason,refund_amount,is_booking,is_payment_success,is_payment_failed,is_ticket_issued,is_ticket_failed,is_refunded,revenue_at_risk
BKG000000176,435754,desktop,66,8741,130.61,apple_pay,success,NONE,issued,NONE,859.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000177,19315,desktop,3,669,492.54,credit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000178,66683,desktop,66,8236,389.0,debit_card,success,NONE,issued,NONE,560.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000179,1111560,desktop,66,12747,653.5,credit_card,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000180,1055929,desktop,66,12603,78.66,debit_card,success,NONE,issued,NONE,326.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000181,1180097,desktop,66,17265,225.5,credit_card,success,NONE,issued,NONE,12.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000182,388519,desktop,205,20404,156.29,debit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000183,959857,desktop,66,8265,274.84,credit_card,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000184,148427,mobile,69,8289,384.26,bank_transfer,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000185,149412,desktop,66,8283,410.8,credit_card,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000186,835229,desktop,66,8250,456.7,debit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000187,1175100,desktop,66,12947,116.0,paypal,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000188,948172,desktop,66,4672,1658.22,debit_card,success,NONE,issued,NONE,27.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000189,908418,desktop,66,12003,241.74,credit_card,success,NONE,issued,NONE,8.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000190,773774,desktop,214,8245,152.81,apple_pay,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000191,192581,desktop,66,11938,889.66,credit_card,success,NONE,issued,NONE,45.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000192,860798,mobile,66,27082,185.08,paypal,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000193,586794,desktop,66,27279,186.67,debit_card,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000194,110601,desktop,66,8281,713.19,credit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000195,482911,mobile,66,6499,243.36,paypal,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000196,606774,desktop,133,8745,256.25,debit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000197,49036,mobile,66,32927,1172.13,credit_card,success,NONE,issued,NONE,35.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000198,1090381,desktop,57,12206,218.2,debit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000199,192284,desktop,66,16427,135.85,paypal,success,NONE,issued,NONE,17.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000200,479241,desktop,66,3651,549.88,debit_card,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000201,1134574,desktop,205,22254,876.11,credit_card,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000202,1104636,desktop,66,14846,1077.89,credit_card,success,NONE,issued,NONE,17.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000203,733381,desktop,66,27004,230.68,apple_pay,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000204,936547,desktop,66,8231,333.66,google_pay,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000205,800065,desktop,205,5166,93.6,credit_card,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000206,1167181,desktop,3,8242,453.1,credit_card,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000207,392382,desktop,66,8272,253.03,credit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000208,1058909,mobile,66,1014,470.58,debit_card,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000209,586910,desktop,70,5497,154.03,credit_card,success,NONE,issued,NONE,18.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000210,602274,desktop,66,8260,244.08,apple_pay,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000211,882993,mobile,205,8817,469.1,credit_card,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000212,889648,desktop,104,8864,191.32,credit_card,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000213,915247,desktop,205,12206,477.44,credit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000214,782063,desktop,66,21489,204.28,credit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000215,208049,desktop,3,8282,359.47,paypal,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000216,1134092,mobile,215,12206,1144.34,debit_card,success,NONE,pending,SUPPLIER_ERROR,29.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000000217,493658,desktop,66,12691,183.82,paypal,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000218,586918,desktop,46,12233,1339.7,credit_card,success,NONE,issued,NONE,43.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000219,1156675,desktop,66,8254,99.71,paypal,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000220,1119493,mobile,66,13925,509.64,apple_pay,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000221,1045011,desktop,66,8271,228.99,debit_card,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000222,120435,desktop,66,12402,772.76,credit_card,success,NONE,issued,NONE,8.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000223,1086858,desktop,52,22322,156.62,paypal,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000224,590720,mobile,195,22341,115.26,paypal,success,NONE,issued,NONE,11.0,True,rejected,customer_cancelled,0.0,1,1,0,1,0,1,0.0
BKG000000225,543989,desktop,3,468,240.89,credit_card,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000226,358553,desktop,205,17442,179.32,google_pay,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,179.32
BKG000000227,589936,desktop,85,1645,671.81,credit_card,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000228,1054688,desktop,77,8260,811.78,google_pay,success,NONE,issued,NONE,320.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000229,208618,desktop,119,8279,943.73,debit_card,success,NONE,issued,NONE,31.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000230,694614,mobile,66,12217,228.5,bank_transfer,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000231,222966,desktop,205,8287,139.3,apple_pay,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000232,98329,desktop,66,24845,438.48,credit_card,success,NONE,issued,NONE,125.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000233,1018909,desktop,66,6071,414.03,credit_card,success,NONE,failed,TICKETING_TIMEOUT,12.0,False,not_requested,not_requested,0.0,1,1,0,0,1,0,414.03
BKG000000234,173726,desktop,66,12452,233.27,debit_card,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000235,1154695,desktop,167,8806,577.34,google_pay,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000236,824811,desktop,205,21676,220.1,credit_card,success,NONE,issued,NONE,44.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000237,468182,mobile,66,21361,185.35,credit_card,success,NONE,issued,NONE,36.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000238,1185921,desktop,66,8231,448.61,credit_card,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000239,1185921,desktop,66,8231,346.82,google_pay,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000240,499607,mobile,205,1901,332.44,google_pay,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000241,414548,desktop,66,12951,119.65,google_pay,success,NONE,issued,NONE,848.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000242,266053,desktop,66,8235,222.63,credit_card,success,NONE,issued,NONE,31.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000243,857411,desktop,66,6450,195.68,paypal,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000244,976878,desktop,66,53049,206.82,credit_card,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000245,776699,desktop,66,8837,155.01,credit_card,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000246,112344,desktop,66,57394,155.05,debit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,155.05
BKG000000247,161342,desktop,66,8260,1953.39,debit_card,success,NONE,issued,NONE,17.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000248,604295,desktop,66,11853,1610.97,credit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,1610.97
BKG000000249,553937,mobile,66,12008,875.53,credit_card,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000250,1068159,desktop,69,45687,569.7,debit_card,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000251,517843,desktop,205,235,122.4,credit_card,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000252,793377,desktop,66,11353,228.09,google_pay,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000253,1036410,desktop,66,8843,264.11,credit_card,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000254,209635,desktop,12,8240,135.19,credit_card,failed,PAYMENT_PROVIDER_ERROR,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,135.19
BKG000000255,1128148,desktop,133,8745,249.02,credit_card,success,NONE,issued,NONE,18.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000256,232998,desktop,77,20318,1012.15,paypal,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000257,1196684,mobile,1,12257,1632.07,debit_card,success,NONE,issued,NONE,7.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000258,558971,desktop,66,8745,575.38,credit_card,success,NONE,issued,NONE,27.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000259,795243,desktop,66,12942,125.53,credit_card,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000260,1154233,desktop,3,20113,162.78,credit_card,success,NONE,failed,AIRLINE_CONFIRMATION_FAILED,40.0,False,not_requested,not_requested,0.0,1,1,0,0,1,0,162.78
BKG000000261,750572,desktop,69,16905,256.31,credit_card,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000262,194010,desktop,66,29250,207.76,credit_card,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000263,613803,desktop,229,406,195.33,apple_pay,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000264,218500,mobile,66,8267,448.65,credit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,448.65
BKG000000265,152971,desktop,66,6064,516.51,paypal,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000266,675223,desktop,66,44284,333.49,debit_card,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000267,277920,mobile,66,12654,252.83,debit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000268,10892,desktop,3,8213,686.53,apple_pay,success,NONE,issued,NONE,216.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000269,647148,desktop,66,13094,144.54,paypal,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000270,730114,desktop,69,8223,1588.46,debit_card,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000271,1185934,desktop,154,8814,206.33,credit_card,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000272,1165190,desktop,179,11634,644.79,credit_card,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000273,686717,desktop,205,26428,678.1,credit_card,success,NONE,issued,NONE,9.0,True,approved,duplicate_booking,678.1,1,1,0,1,0,1,678.1
BKG000000274,668122,desktop,66,13222,112.87,google_pay,success,NONE,issued,NONE,35.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000275,371878,mobile,133,20969,1172.89,bank_transfer,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000276,801043,desktop,66,12017,97.97,credit_card,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000277,411206,desktop,66,26964,384.87,credit_card,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000278,992432,desktop,77,8739,420.02,debit_card,success,NONE,issued,NONE,17.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000279,1186926,mobile,3,48157,155.25,credit_card,success,NONE,issued,NONE,45.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000280,843611,desktop,66,8217,244.13,paypal,success,NONE,issued,NONE,45.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000281,174341,desktop,205,11360,138.56,credit_card,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,138.56
BKG000000282,888468,desktop,205,25949,226.43,apple_pay,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000283,867051,mobile,66,12233,222.12,bank_transfer,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000284,741395,desktop,66,8266,458.39,debit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000285,1003488,desktop,66,8250,352.81,paypal,success,NONE,issued,NONE,732.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000286,918023,desktop,66,12215,164.44,paypal,success,NONE,issued,NONE,45.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000287,672600,desktop,66,36796,1347.5,credit_card,success,NONE,issued,NONE,36.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000288,868729,desktop,66,8223,231.07,credit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000289,957113,desktop,66,28514,675.3,paypal,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000290,625913,desktop,69,43025,296.39,google_pay,success,NONE,issued,NONE,17.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000291,731710,mobile,3,8822,306.92,debit_card,success,NONE,issued,NONE,16.0,True,approved,airline_schedule_change,306.92,1,1,0,1,0,1,306.92
BKG000000292,1179593,desktop,205,12210,153.55,debit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000293,408691,desktop,66,12270,392.87,google_pay,success,NONE,pending,TICKETING_TIMEOUT,25.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000000294,323272,mobile,66,8216,255.17,debit_card,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000295,216672,desktop,66,44136,175.43,credit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000296,1072703,desktop,66,8244,402.21,bank_transfer,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000297,120106,desktop,66,17024,191.87,credit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000298,955192,desktop,12,8267,277.51,credit_card,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000299,931559,desktop,66,25327,384.48,credit_card,success,NONE,issued,NONE,592.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000300,177051,desktop,66,8284,447.45,debit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000301,441528,mobile,66,8213,417.2,credit_card,success,NONE,pending,SUPPLIER_ERROR,320.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000000302,422375,desktop,66,8250,492.52,paypal,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000303,459896,desktop,66,8843,754.65,debit_card,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000304,1006697,desktop,66,11938,1126.59,debit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000305,37138,desktop,66,11929,269.02,apple_pay,success,NONE,issued,NONE,16.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000306,379829,desktop,69,25342,173.66,credit_card,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000307,928571,mobile,66,8250,233.86,credit_card,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000308,1040185,desktop,66,19969,198.14,credit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000309,580037,desktop,66,29936,371.36,google_pay,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000310,893858,desktop,205,6843,283.29,debit_card,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000311,368511,desktop,133,22445,218.26,google_pay,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000312,1002496,desktop,194,23479,109.45,debit_card,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000313,138719,mobile,66,8824,548.96,credit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000314,584859,desktop,66,14882,215.69,paypal,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000315,900860,desktop,231,20833,308.19,credit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000316,800877,desktop,66,8236,221.25,credit_card,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000317,626449,desktop,66,8276,174.8,credit_card,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000318,818305,desktop,66,12969,221.43,google_pay,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,221.43
BKG000000319,345982,desktop,69,21180,239.7,credit_card,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000320,587566,mobile,66,5628,216.34,credit_card,success,NONE,issued,NONE,12.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000321,69472,desktop,69,20578,1212.95,paypal,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000000322,17922,desktop,66,12372,263.64,credit_card,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
